{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
860;0.000154224;0.000283735;8.81E-05;0.000114155;0;0.2705;0.655317073;0.248245507;0
861;0.000149615;0.000284633;5.87E-05;0.000114155;0;0.2821;0.67704878;0.24788284;0
862;0.000138986;0.000278244;3.76E-05;0.000114155;0;0.2834;0.688780488;0.247529717;0
863;0.000130286;0.000280585;2.35E-05;0.000114155;0;0.276;0.694658537;0.24716705;0
864;0.000136428;0.000279136;9.40E-06;0.000114155;0;0.2703;0.683609756;0.246804383;0
865;0.000133062;0.000280551;5.87E-06;0.000114155;0;0.2669;0.680365854;0.246651682;0
866;0.000121105;0.000285824;2.35E-06;0.000114155;0;0.2539;0.686317073;0.246833015;0
867;1.19E-04;0.000283454;1.17E-06;0.000114155;0;0.2482;0.71204878;0.247023892;0
868;1.14E-04;0.000281194;1.41E-05;0.000114155;0;0.2419;0.718487805;0.247205226;0
869;1.09E-04;0.000281312;3.76E-05;0.000114155;0;0.2347;0.715756098;0.247396103;0
870;0.000108411;0.000287848;9.40E-05;0.000114155;0;0.243;0.71;0.247577437;0
871;0.000117001;0.000293378;0.0001821;0.000114155;0;0.2453;0.714804878;0.247768314;0
872;0.000133814;0.000297397;0.000158603;0.000114155;0;0.2392;0.713463415;0.247959191;0
873;0.000143546;0.000301811;0.000146855;0.000114155;0.007762803;0.1938;0.687121951;0.248140525;0.007762803
874;0.000145442;0.000304801;0.000164478;0.000114155;0.087385445;0.166;0.665390244;0.248331402;0.087385445
875;0.000147171;0.000291428;0.000187974;0.000114155;0.202911051;0.1652;0.633390244;0.248512735;0.202911051
876;0.000148484;0.000271275;0.000206772;0.000114155;0.303827493;0.1738;0.603414634;0.248703613;0.303827493
877;0.000152383;0.000250086;0.000187974;0.000114155;0.367115903;0.1725;0.575682927;0.248884946;0.367115903
878;0.000152102;0.000236528;0.000190324;0.000114155;0.365229111;0.1698;0.544902439;0.249075824;0.365229111
879;0.000148327;0.000221664;0.000213821;0.000114155;0.326199461;0.1874;0.521609756;0.249257157;0.326199461
880;0.000143907;0.000209522;0.00022322;0.000114155;0.269056604;0.2267;0.533121951;0.249448034;0.269056604
881;0.000138852;0.000212628;0.00022322;0.000114155;0.187601078;0.3076;0.572878049;0.249629368;0.187601078
882;0.000134895;0.000221445;0.000164478;0.000114155;0.060215633;0.3747;0.674463415;0.249820245;0.060215633
883;0.000138767;0.000238143;0.000117484;0.000114155;0.001886792;0.403;0.787073171;0.250011122;0.001886792
884;0.000154257;0.000237621;8.81E-05;0.000114155;0;0.4064;0.847146341;0.250192456;0
885;0.000148604;0.000238092;5.87E-05;0.000114155;0;0.4098;0.870170732;0.250383333;0
886;0.000138274;0.000231721;3.76E-05;0.000114155;0;0.4218;0.879707317;0.250564667;0
887;0.000130154;0.00023246;2.35E-05;0.000114155;0;0.4453;0.879756098;0.250755544;0
888;0.000136183;0.000230529;9.40E-06;0.000114155;0;0.4531;0.876829268;0.250936878;0
889;0.000134128;0.000230701;5.87E-06;0.000114155;0;0.4776;0.866609756;0.251127755;0
890;0.000122973;0.000233807;2.35E-06;0.000114155;0;0.5004;0.855780488;0.251318632;0
891;1.22E-04;0.000230697;1.17E-06;0.000114155;0;0.5262;0.85695122;0.251499966;0
892;1.17E-04;0.000228202;1.41E-05;0.000114155;0;0.5308;0.863073171;0.251681299;0
893;1.12E-04;0.000227985;3.76E-05;0.000114155;0;0.5359;0.857560976;0.251872176;0
894;0.000111321;0.000233522;9.40E-05;0.000114155;0;0.5418;0.835658537;0.252063054;0
895;0.000119685;0.000238712;0.0001821;0.000114155;0;0.5429;0.787390244;0.252244387;0
896;0.000138047;0.000242816;0.000158603;0.000114155;0;0.504;0.769878049;0.252435265;0
897;0.000148576;0.000247067;0.000146855;0.000114155;0.005498652;0.4616;0.75697561;0.252616598;0.005498652
898;0.000148945;0.000250475;0.000164478;0.000114155;0.055795148;0.4335;0.757463415;0.252807475;0.055795148
899;0.000149214;0.000240471;0.000187974;0.000114155;0.14490566;0.4838;0.791317073;0.252988809;0.14490566
900;0.00014962;0.000224538;0.000206772;0.000114155;0.236981132;0.5301;0.818658537;0.253179686;0.236981132
901;0.0001525;0.000207721;0.000187974;0.000114155;0.295202156;0.5505;0.846853659;0.253370563;0.295202156
902;0.00015256;0.000197536;0.000190324;0.000114155;0.291859838;0.5571;0.861365854;0.253551897;0.291859838
903;0.000149139;0.000186671;0.000213821;0.000114155;0.272345013;0.5369;0.86202439;0.253742774;0.272345013
904;0.000144881;0.000178229;0.00022322;0.000114155;0.261132075;0.5109;0.862317073;0.253924108;0.261132075
905;0.000140977;0.000183074;0.00022322;0.000114155;0.181509434;0.5333;0.848414634;0.254114985;0.181509434
906;0.000138137;0.000193415;0.000164478;0.000114155;0.066307278;0.525;0.822926829;0.254296318;0.066307278
907;0.000141642;0.000211198;0.000117484;0.000114155;0.003018868;0.4825;0.804731707;0.254487196;0.003018868
908;0.000157578;0.000213347;8.81E-05;0.000114155;0;0.4709;0.804634146;0.254668529;0
909;0.000151628;0.000216502;5.87E-05;0.000114155;0;0.4557;0.811731707;0.254859407;0
910;0.000140788;0.000213398;3.76E-05;0.000114155;0;0.4487;0.815902439;0.25504074;0
911;0.000131592;0.000216794;2.35E-05;0.000114155;0;0.4394;0.833195122;0.255231617;0
912;0.000138087;0.00021758;9.40E-06;0.000114155;0;0.4282;0.860804878;0.255422495;0
913;0.000135862;0.000220461;5.87E-06;0.000114155;0;0.3914;0.870658537;0.255603828;0
914;0.00012408;0.00022635;2.35E-06;0.000114155;0;0.3822;0.88502439;0.255794705;0
915;1.21E-04;0.000226287;1.17E-06;0.000114155;0;0.3707;0.895756098;0.255976039;0
916;1.16E-04;0.000226814;1.41E-05;0.000114155;0;0.3598;0.903390244;0.256166916;0
917;1.11E-04;0.000229505;3.76E-05;0.000114155;0;0.3619;0.908756098;0.25634825;0
918;1.10E-04;0.000237938;9.40E-05;0.000114155;0;0.3761;0.912463415;0.256539127;0
919;1.18E-04;0.000245938;0.0001821;0.000114155;0;0.4027;0.919292683;0.256720461;0
920;1.36E-04;0.000252655;0.000158603;0.000114155;0;0.4351;0.92695122;0.256911338;0
921;0.000146443;0.00025955;0.000146855;0.000114155;0.006253369;0.4525;0.927414634;0.257092671;0.006253369
922;0.000146042;0.000264861;0.000164478;0.000114155;0.093584906;0.5039;0.922341463;0.257283549;0.093584906
923;0.000146782;0.000255313;0.000187974;0.000114155;0.240539084;0.5932;0.915219512;0.25748397;0.240539084
924;0.000147163;0.000238889;0.000206772;0.000114155;0.341455526;0.6409;0.909292683;0.257665303;0.341455526
925;0.000150016;0.000221003;0.000187974;0.000114155;0.390242588;0.6805;0.903780488;0.257837093;0.390242588
926;0.000149847;0.000209667;0.000190324;0.000114155;0.395579515;0.7047;0.897;0.258018426;0.395579515
927;0.000144841;0.000197019;0.000213821;0.000114155;0.372398922;0.7186;0.889707317;0.258228391;0.372398922
928;0.000141423;0.000186667;0.00022322;0.000114155;0.303450135;0.7287;0.88397561;0.258409725;0.303450135
929;0.000137509;0.000190009;0.00022322;0.000114155;0.20032345;0.7564;0.888146341;0.258591058;0.20032345
930;0.000134218;0.000198612;0.000164478;0.000114155;0.068679245;0.7756;0.906390244;0.258772392;0.068679245
931;0.000138284;0.000214688;0.000117484;0.000114155;0.003665768;0.7866;0.920146341;0.258972813;0.003665768
932;0.000150901;0.000215268;8.81E-05;0.000114155;0;0.7818;0.92597561;0.259154146;0
933;0.000146037;0.000216848;5.87E-05;0.000114155;0;0.8013;0.924439024;0.25933548;0
934;0.000136943;0.000211965;3.76E-05;0.000114155;0;0.8196;0.92397561;0.259516813;0
935;0.000129539;0.000213315;2.35E-05;0.000114155;0;0.823;0.924463415;0.259717235;0
936;0.000136527;0.000211827;9.40E-06;0.000114155;0;0.831;0.924926829;0.259898568;0
937;0.000133849;0.000212135;5.87E-06;0.000114155;0;0.8417;0.926560976;0.260079901;0
938;1.22E-04;0.000214871;2.35E-06;0.000114155;0;0.8376;0.925853659;0.260261235;0
939;1.19E-04;0.000211539;1.17E-06;0.000114155;0;0.804;0.921487805;0.2604712;0
940;1.13E-04;0.000208785;1.41E-05;0.000114155;0;0.7821;0.912878049;0.26064299;0
941;1.08E-04;0.000208366;3.76E-05;0.000114155;0;0.7561;0.90197561;0.260824323;0
942;1.05E-04;0.000213391;9.40E-05;0.000114155;0;0.7217;0.889878049;0.261005657;0
943;1.07E-04;0.000218073;0.0001821;0.000114155;0;0.7013;0.882268293;0.261215622;0
944;1.13E-04;0.000221733;0.000158603;0.000114155;0;0.6714;0.867390244;0.261396955;0
945;1.18E-04;0.000225232;0.000146855;0.000114155;0.007439353;0.6701;0.84504878;0.261578288;0.007439353
946;0.000123419;0.000227559;0.000164478;0.000114155;0.084528302;0.6735;0.828146341;0.261750078;0.084528302
947;0.000128161;0.000217357;0.000187974;0.000114155;0.203989218;0.7104;0.844219512;0.261960043;0.203989218
948;0.000129795;0.000201653;0.000206772;0.000114155;0.297574124;0.7331;0.840365854;0.262141377;0.297574124
949;0.000133204;0.000185031;0.000187974;0.000114155;0.344797844;0.7259;0.834731707;0.26232271;0.344797844
950;0.000136251;0.000174297;0.000190324;0.000114155;0.355148248;0.6984;0.819926829;0.262504044;0.355148248
951;0.000129795;0.000162957;0.000213821;0.000114155;0.333908356;0.6274;0.790682927;0.262704465;0.333908356
952;0.000125076;0.000153767;0.00022322;0.000114155;0.269056604;0.5529;0.769121951;0.262885798;0.269056604
953;0.000119976;0.000156342;0.00022322;0.000114155;0.163072776;0.5386;0.778073171;0.263067132;0.163072776
954;0.000117542;0.00016391;0.000164478;0.000114155;0.059838275;0.5381;0.80995122;0.263248465;0.059838275
955;0.000121028;0.000178084;0.000117484;0.000114155;0.003126685;0.5306;0.827853659;0.26345843;0.003126685
956;0.000136171;0.00017845;8.81E-05;0.000114155;0;0.5106;0.838560976;0.26363022;0
957;0.000132217;0.000179689;5.87E-05;0.000114155;0;0.5045;0.843146341;0.263811553;0
958;0.000126803;0.000175317;3.76E-05;0.000114155;0;0.4968;0.848195122;0.263992887;0
959;0.000120684;0.000176185;2.35E-05;0.000114155;0;0.5163;0.89304878;0.26417422;0
960;0.000129713;0.000175219;9.40E-06;0.000114155;0;0.5704;0.930731707;0.264384185;0
961;0.000128662;0.000175612;5.87E-06;0.000114155;0;0.6779;0.937195122;0.264565519;0
962;1.18E-04;0.00017789;2.35E-06;0.000114155;0;0.7719;0.941829268;0.264737308;0
963;1.16E-04;0.000175304;1.17E-06;0.000114155;0;0.8292;0.937414634;0.264918642;0
964;1.09E-04;0.000173304;1.41E-05;0.000114155;0;0.8335;0.914829268;0.265128607;0
965;1.03E-04;0.00017305;3.76E-05;0.000114155;0;0.8181;0.867268293;0.26530994;0
966;9.96E-05;0.000177292;9.40E-05;0.000114155;0;0.8038;0.830853659;0.265491274;0
967;9.93664E-05;0.000181315;0.0001821;0.000114155;0;0.787;0.843292683;0.265672607;0
968;0.000101935;0.00018437;0.000158603;0.000114155;0;0.7851;0.88097561;0.265873028;0
969;0.00010418;0.000187024;0.000146855;0.000114155;0.002318059;0.781;0.917414634;0.266054362;0.002318059
970;0.000110239;0.000188929;0.000164478;0.000114155;0.026846361;0.7935;0.937512195;0.266235695;0.026846361
971;0.000119236;0.000181367;0.000187974;0.000114155;0.075525606;0.834;0.943804878;0.266417029;0.075525606
972;0.00012689;0.000169939;0.000206772;0.000114155;0.10819407;0.8362;0.94197561;0.26661745;0.10819407
973;0.000134041;0.000158168;0.000187974;0.000114155;0.154555256;0.8347;0.934560976;0.266798783;0.154555256
974;0.000138381;0.000151563;0.000190324;0.000114155;0.193045822;0.8426;0.933902439;0.266980117;0.193045822
975;0.000130363;0.000144609;0.000213821;0.000114155;0.210673854;0.841;0.94102439;0.26716145;0.210673854
976;0.000125248;0.000139561;0.00022322;0.000114155;0.185552561;0.829;0.963780488;0.267371415;0.185552561
977;0.000121979;0.000145468;0.00022322;0.000114155;0.115363881;0.8186;0.966853659;0.267543205;0.115363881
978;0.000119642;0.000156302;0.000164478;0.000114155;0.058436658;0.7962;0.947414634;0.267724538;0.058436658
979;0.000122134;0.000173668;0.000117484;0.000114155;0.005121294;0.7505;0.925390244;0.267905872;0.005121294
980;0.000138493;0.000177578;8.81E-05;0.000114155;0;0.6893;0.924121951;0.268115837;0
981;0.000137785;0.000182208;5.87E-05;0.000114155;0;0.6392;0.922463415;0.26829717;0
982;0.000131938;0.00018117;3.76E-05;0.000114155;0;0.6037;0.918926829;0.268478504;0
983;0.000125789;0.000185609;2.35E-05;0.000114155;0;0.5697;0.910585366;0.268650293;0
984;0.000133475;0.000188586;9.40E-06;0.000114155;0;0.5263;0.898121951;0.268860259;0
985;0.000130896;0.000193537;5.87E-06;0.000114155;0;0.4734;0.891341463;0.269041592;0
986;0.000120641;0.000201352;2.35E-06;0.000114155;0;0.431;0.892219512;0.269222925;0
987;0.000118775;0.000204188;1.17E-06;0.000114155;0;0.389;0.884341463;0.269404259;0
988;1.13E-04;0.000208185;1.41E-05;0.000114155;0;0.3465;0.871512195;0.26960468;0
989;1.08E-04;0.000214686;3.76E-05;0.000114155;0;0.2949;0.852439024;0.269786014;0
990;0.000107633;0.000227004;9.40E-05;0.000114155;0;0.2596;0.820512195;0.269967347;0
991;0.00011666;0.000239194;0.0001821;0.000114155;0;0.2306;0.769341463;0.27014868;0
992;0.000132501;0.000250332;0.000158603;0.000114155;0;0.2233;0.741512195;0.270349102;0
993;0.00014161;0.000261639;0.000146855;0.000114155;0.010619946;0.2179;0.716756098;0.270530435;0.010619946
994;0.000142646;0.000271217;0.000164478;0.000114155;0.10490566;0.2411;0.686756098;0.270711769;0.10490566
995;0.000143536;0.000265136;0.000187974;0.000114155;0.223881402;0.2776;0.62897561;0.270893102;0.223881402
996;0.000144535;0.000251202;0.000206772;0.000114155;0.330727763;0.2769;0.547073171;0.271103067;0.330727763
997;0.000148541;0.000235068;0.000187974;0.000114155;0.361024259;0.2508;0.449634146;0.271284401;0.361024259
998;0.000148701;0.000225317;0.000190324;0.000114155;0.385768194;0.218;0.385756098;0.27145619;0.385768194
999;0.000145397;0.00021361;0.000213821;0.000114155;0.355902965;0.183;0.351439024;0.271637524;0.355902965
1000;0.000140897;0.000204168;0.00022322;0.000114155;0.294716981;0.1368;0.298317073;0.271847489;0.294716981
1001;0.00013647;0.000209241;0.00022322;0.000114155;0.204797844;0.1331;0.246682927;0.272028822;0.204797844
1002;0.000132748;0.000220059;0.000164478;0.000114155;0.085336927;0.1436;0.209243902;0.272210156;0.085336927
1003;0.000134325;0.000239127;0.000117484;0.000114155;0.005983827;0.1429;0.17895122;0.272391489;0.005983827
1004;0.000151835;0.000241591;8.81E-05;0.000114155;0;0.1299;0.155707317;0.27259191;0
1005;0.000147617;0.000245483;5.87E-05;0.000114155;0;0.1106;0.136414634;0.272773244;0
1006;0.000136986;0.000242829;3.76E-05;0.000114155;0;0.0889;0.124268293;0.272954577;0
1007;0.00012846;0.000247857;2.35E-05;0.000114155;0;0.0715;0.127902439;0.273135911;0
1008;0.000135725;0.000250082;9.40E-06;0.000114155;0;0.0669;0.146365854;0.273336332;0
1009;0.000133019;0.000254833;5.87E-06;0.000114155;0;0.0609;0.180463415;0.273517665;0
1010;0.000121254;0.000263549;2.35E-06;0.000114155;0;0.0582;0.225878049;0.273698999;0
1011;1.19E-04;0.000265645;1.17E-06;0.000114155;0;0.0606;0.269219512;0.273880332;0
1012;1.14E-04;0.000268146;1.41E-05;0.000114155;0;0.0539;0.290073171;0.274090297;0
1013;1.09E-04;0.000273363;3.76E-05;0.000114155;0;0.0468;0.292512195;0.274271631;0
1014;0.000108779;0.000285286;9.40E-05;0.000114155;0;0.0449;0.291268293;0.27444342;0
1015;0.000117609;0.000296823;0.0001821;0.000114155;0;0.0447;0.289731707;0.274624754;0
1016;0.000134666;0.000307318;0.000158603;0.000114155;0;0.0448;0.292804878;0.274834719;0
1017;0.000144809;0.000318596;0.000146855;0.000114155;0.012830189;0.0411;0.287658537;0.275016052;0.012830189
1018;0.000144296;0.000328116;0.000164478;0.000114155;0.132938005;0.0421;0.281878049;0.275197386;0.132938005
1019;0.000144689;0.000319027;0.000187974;0.000114155;0.304959569;0.0432;0.274146341;0.275378719;0.304959569
1020;0.00014295;0.000300822;0.000206772;0.000114155;0.437681941;0.0451;0.258292683;0.27557914;0.437681941
1021;0.000143927;0.000280294;0.000187974;0.000114155;0.514716981;0.0479;0.247439024;0.275760474;0.514716981
1022;0.000141284;0.000267387;0.000190324;0.000114155;0.529056604;0.0479;0.237609756;0.275941807;0.529056604
1023;0.00013717;0.000252568;0.000213821;0.000114155;0.518167116;0.0452;0.230121951;0.276123141;0.518167116
1024;0.00013198;0.000240335;0.00022322;0.000114155;0.444204852;0.0436;0.217439024;0.276323562;0.444204852
1025;0.000126407;0.000245224;0.00022322;0.000114155;0.311428571;0.0579;0.201902439;0.276504895;0.311428571
1026;0.000122076;0.000256348;0.000164478;0.000114155;0.134663073;0.0817;0.189878049;0.276686229;0.134663073
1027;0.000124543;0.000277193;0.000117484;0.000114155;0.010673854;0.103;0.187487805;0.276867562;0.010673854
1028;0.00014454;0.000279219;8.81E-05;0.000114155;0;0.12;0.196536585;0.277077527;0
1029;0.00014097;0.000282954;5.87E-05;0.000114155;0;0.1312;0.21504878;0.277249317;0
1030;0.000131878;0.000279391;3.76E-05;0.000114155;0;0.1366;0.241073171;0.27743065;0
1031;0.000123843;0.000284572;2.35E-05;0.000114155;0;0.1412;0.276682927;0.277611984;0
1032;0.000131056;0.000286065;9.40E-06;0.000114155;0;0.1473;0.317414634;0.277821949;0
1033;0.000128901;0.00029047;5.87E-06;0.000114155;0;0.1544;0.353439024;0.2778983;0
1034;0.000117427;0.000298858;2.35E-06;0.000114155;0;0.163;0.383292683;0.277793317;0
1035;0.000115681;0.000299416;1.17E-06;0.000114155;0;0.1734;0.402707317;0.277688335;0
1036;1.10E-04;0.000300157;1.41E-05;0.000114155;0;0.183;0.42602439;0.277592896;0
1037;1.06E-04;0.000303404;3.76E-05;0.000114155;0;0.1881;0.452365854;0.277487914;0
1038;0.000106138;0.000313566;9.40E-05;0.000114155;0;0.1874;0.472902439;0.277382931;0
1039;0.000115471;0.000322673;0.0001821;0.000114155;0;0.1823;0.484731707;0.277277949;0
1040;0.000131602;0.000330256;0.000158603;0.000114155;0;0.1536;0.486487805;0.277201598;0
1041;0.000141159;0.000338952;0.000146855;0.000114155;0.018167116;0.0863;0.44195122;0.277096615;0.018167116
1042;0.000143797;0.000345908;0.000164478;0.000114155;0.175471698;0.0762;0.367317073;0.276991633;0.175471698
1043;0.000144049;0.00033357;0.000187974;0.000114155;0.373261456;0.0922;0.363219512;0.276896194;0.373261456
1044;0.00014242;0.000312877;0.000206772;0.000114155;0.509272237;0.084;0.34402439;0.276791211;0.509272237
1045;0.000143461;0.000290533;0.000187974;0.000114155;0.584690027;0.0685;0.281853659;0.276686229;0.584690027
1046;0.00014014;0.00027676;0.000190324;0.000114155;0.613153639;0.0595;0.230146341;0.276581246;0.613153639
1047;0.000134706;0.000261023;0.000213821;0.000114155;0.582857143;0.0581;0.198829268;0.276485808;0.582857143
1048;0.000128726;0.000248132;0.00022322;0.000114155;0.498436658;0.0625;0.178219512;0.276399913;0.498436658
1049;0.000122428;0.000252782;0.00022322;0.000114155;0.349541779;0.0945;0.194365854;0.276304474;0.349541779
1050;0.000118297;0.00026373;0.000164478;0.000114155;0.148733154;0.1451;0.254658537;0.276199492;0.148733154
1051;0.000120469;0.0002842;0.000117484;0.000114155;0.012021563;0.2006;0.331219512;0.276094509;0.012021563
1052;0.00014166;0.0002853;8.81E-05;0.000114155;0;0.2505;0.392853659;0.275989527;0
1053;0.000139113;0.000287819;5.87E-05;0.000114155;0;0.2873;0.425682927;0.275884544;0
1054;0.000129284;0.000282667;3.76E-05;0.000114155;0;0.3155;0.438097561;0.275789105;0
1055;0.000121927;0.000286264;2.35E-05;0.000114155;0;0.3331;0.431463415;0.275712755;0
1056;0.00012976;0.000285728;9.40E-06;0.000114155;0;0.3329;0.406195122;0.275607772;0
1057;0.000128126;0.000287899;5.87E-06;0.000114155;0;0.316;0.376707317;0.275502789;0
1058;0.000116638;0.00029405;2.35E-06;0.000114155;0;0.2931;0.35397561;0.275397807;0
1059;0.00011604;0.000292255;1.17E-06;0.000114155;0;0.27;0.336707317;0.275292824;0
1060;0.000111672;0.000290718;1.41E-05;0.000114155;0;0.2534;0.337756098;0.275197386;0
1061;0.000107396;0.00029157;3.76E-05;0.000114155;0;0.2361;0.357780488;0.275092403;0
1062;0.000107232;0.00029924;9.40E-05;0.000114155;0;0.2164;0.381390244;0.275016052;0
1063;0.000116628;0.000306055;0.0001821;0.000114155;0;0.2062;0.405365854;0.27491107;0
1064;0.000133659;0.000311139;0.000158603;0.000114155;0;0.179;0.41904878;0.274806087;0
1065;0.000144086;0.000316746;0.000146855;0.000114155;0.01902965;0.1204;0.38502439;0.274701105;0.01902965
1066;0.000144154;0.00032064;0.000164478;0.000114155;0.175956873;0.1005;0.330195122;0.274605666;0.175956873
1067;0.000143043;0.000306555;0.000187974;0.000114155;0.374339623;0.1062;0.293560976;0.274500684;0.374339623
1068;0.000141137;0.000284934;0.000206772;0.000114155;0.512991914;0.102;0.283341463;0.274395701;0.512991914
1069;0.000141545;0.00026184;0.000187974;0.000114155;0.589595687;0.0976;0.288682927;0.274290718;0.589595687
1070;0.000138486;0.000246717;0.000190324;0.000114155;0.612722372;0.0935;0.304121951;0.274214368;0.612722372
